sex,educ,cause,mx,age,year
Females,Primary,Neoplasms,0.0014427796664959933,52,2020-2021
Females,Primary,Neoplasms,0.0016148079957738813,53,2016-2019
Females,Primary,Neoplasms,0.001572311735666053,53,2020-2021
Females,Primary,Neoplasms,0.0017486242839728893,54,2016-2019
Females,Primary,Neoplasms,0.001702606433803053,54,2020-2021
Females,Primary,Neoplasms,0.0018818393299833746,55,2016-2019
Females,Primary,Neoplasms,0.0018323157124031997,55,2020-2021
Females,Primary,Neoplasms,0.0020141398783586387,56,2016-2019
Females,Primary,Neoplasms,0.0019611345598388613,56,2020-2021
Females,Primary,Neoplasms,0.0021455614011924285,57,2016-2019
Females,Primary,Neoplasms,0.0020890975146987943,57,2020-2021
Females,Primary,Neoplasms,0.002276458195444665,58,2016-2019
Females,Primary,Neoplasms,0.002216549550050665,58,2020-2021
Females,Primary,Neoplasms,0.002407515013043657,59,2016-2019
Females,Primary,Neoplasms,0.002344157397478487,59,2020-2021
Females,Primary,Neoplasms,0.0025397566249598766,60,2016-2019
Females,Primary,Neoplasms,0.0024729188594624684,60,2020-2021
Females,Primary,Neoplasms,0.002674558818410921,61,2016-2019
Females,Primary,Neoplasms,0.0026041735171749027,61,2020-2021
Females,Primary,Neoplasms,0.0028136646781471795,62,2016-2019
Females,Primary,Neoplasms,0.0027396185832977123,62,2020-2021
Females,Primary,Neoplasms,0.0029592096344628655,63,2016-2019
Females,Primary,Neoplasms,0.00288133329085493,63,2020-2021
Females,Primary,Neoplasms,0.0031134348591800066,64,2016-2019
Females,Primary,Neoplasms,0.0030314998316406587,64,2020-2021
Females,Primary,Neoplasms,0.0032781239309068433,65,2016-2019
Females,Primary,Neoplasms,0.0031918548465339047,65,2020-2021
Females,Primary,Neoplasms,0.0034552144730321493,66,2016-2019
Females,Primary,Neoplasms,0.0033642849672589643,66,2020-2021
Females,Primary,Neoplasms,0.003646961961834334,67,2016-2019
Females,Primary,Neoplasms,0.0035509863136216234,67,2020-2021
Females,Primary,Neoplasms,0.0038559958921354515,68,2016-2019
Females,Primary,Neoplasms,0.0037545191810739805,68,2020-2021
Females,Primary,Neoplasms,0.004085389996920125,69,2016-2019
Females,Primary,Neoplasms,0.0039778764123915575,69,2020-2021
Females,Primary,Neoplasms,0.004338750068931761,70,2016-2019
Females,Primary,Neoplasms,0.004224568908103528,70,2020-2021
Females,Primary,Neoplasms,0.004620323918374905,71,2016-2019
Females,Primary,Neoplasms,0.004498732690481844,71,2020-2021
Females,Primary,Neoplasms,0.004935139304670693,72,2016-2019
Females,Primary,Neoplasms,0.004805263205401602,72,2020-2021
Females,Primary,Neoplasms,0.005288631944344225,73,2016-2019
Females,Primary,Neoplasms,0.005149453119796906,73,2020-2021
Females,Primary,Neoplasms,0.005683520336839071,74,2016-2019
Females,Primary,Neoplasms,0.005533949391442122,74,2020-2021
Females,Primary,Neoplasms,0.00612101569802493,75,2016-2019
Females,Primary,Neoplasms,0.005959931361120402,75,2020-2021
Females,Primary,Neoplasms,0.0066018121698265845,76,2016-2019
Females,Primary,Neoplasms,0.0064280749032994125,76,2020-2021
Females,Primary,Neoplasms,0.007125872137332652,77,2016-2019
Females,Primary,Neoplasms,0.006938343392964441,77,2020-2021
Females,Primary,Neoplasms,0.007692184150801519,78,2016-2019
Females,Primary,Neoplasms,0.007489751998294672,78,2020-2021
Females,Primary,Neoplasms,0.008298501963808085,79,2016-2019
Females,Primary,Neoplasms,0.00808011358643923,79,2020-2021
Females,Primary,Neoplasms,0.008941074337737658,80,2016-2019
Females,Primary,Neoplasms,0.008705775638638863,80,2020-2021
Females,Primary,Neoplasms,0.009614379964041426,81,2016-2019
Females,Primary,Neoplasms,0.009361362148427014,81,2020-2021
Females,Primary,Neoplasms,0.010310962622614364,82,2016-2019
Females,Primary,Neoplasms,0.01003961311807917,82,2020-2021
Females,Primary,Neoplasms,0.011022714055785185,83,2016-2019
Females,Primary,Neoplasms,0.010732633671718003,83,2020-2021
Females,Primary,Neoplasms,0.011741081224789568,84,2016-2019
Females,Primary,Neoplasms,0.011432095857500327,84,2020-2021
Females,Primary,Neoplasms,0.012455999384159094,85,2016-2019
Females,Primary,Neoplasms,0.012128199799863319,85,2020-2021
Females,Primary,Neoplasms,0.013155904439144949,86,2016-2019
Females,Primary,Neoplasms,0.01280968573174271,86,2020-2021
Females,Primary,Neoplasms,0.01382786723310005,87,2016-2019
Females,Primary,Neoplasms,0.013463964747967311,87,2020-2021
Females,Primary,Neoplasms,0.014457818309665782,88,2016-2019
Females,Primary,Neoplasms,0.014077337652468633,88,2020-2021
Females,Primary,Neoplasms,0.015030869606253007,89,2016-2019
Females,Primary,Neoplasms,0.014635308185882372,89,2020-2021
Females,Primary,Neoplasms,0.015531734101175209,90,2016-2019
Females,Primary,Neoplasms,0.015122991628994888,90,2020-2021
Females,Primary,Neoplasms,0.01594530083137046,91,2016-2019
Females,Primary,Neoplasms,0.015525674687952263,91,2020-2021
Females,Primary,Neoplasms,0.016265873217666527,92,2016-2019
Females,Primary,Neoplasms,0.015837810698191797,92,2020-2021
Females,Primary,Neoplasms,0.01650722344553695,93,2016-2019
Females,Primary,Neoplasms,0.01607280940805668,93,2020-2021
Females,Primary,Neoplasms,0.01668776287430479,94,2016-2019
Females,Primary,Neoplasms,0.016248597652445487,94,2020-2021
Females,Primary,Neoplasms,0.016827713688718732,95,2016-2019
Females,Primary,Neoplasms,0.016384865436909615,95,2020-2021
Females,Primary,Neoplasms,0.016948469028184,96,2016-2019
Females,Primary,Neoplasms,0.01650244290610874,96,2020-2021
Females,Primary,Neoplasms,0.017072206727176676,97,2016-2019
Females,Primary,Neoplasms,0.016622924249265102,97,2020-2021
Females,Primary,Neoplasms,0.017221783938683326,98,2016-2019
Females,Primary,Neoplasms,0.016768565096756338,98,2020-2021
Females,Primary,Neoplasms,0.017420931038408347,99,2016-2019
Females,Primary,Neoplasms,0.01696247132142265,99,2020-2021
Females,Primary,Neoplasms,0.017694764952016204,100,2016-2019
Females,Primary,Neoplasms,0.017229098856780287,100,2020-2021
Females,Primary,Nervous,9.168995182530398e-5,35,2016-2019
Females,Primary,Nervous,8.653104941643407e-5,35,2020-2021
Females,Primary,Nervous,9.578965053686252e-5,36,2016-2019
Females,Primary,Nervous,9.040008004345705e-5,36,2020-2021
Females,Primary,Nervous,1.0003336201891872e-4,37,2016-2019
Females,Primary,Nervous,9.440502061385391e-5,37,2020-2021
Females,Primary,Nervous,1.0442349217360501e-4,38,2016-2019
Females,Primary,Nervous,9.854814166253243e-5,38,2020-2021
Females,Primary,Nervous,1.0896230237113013e-4,39,2016-2019
Females,Primary,Nervous,1.0283157732451418e-4,39,2020-2021
Females,Primary,Nervous,1.136518944897446e-4,40,2016-2019
Females,Primary,Nervous,1.072573112166191e-4,40,2020-2021
Females,Primary,Nervous,1.1849419551020088e-4,41,2016-2019
Females,Primary,Nervous,1.1182716189871659e-4,41,2020-2021
Females,Primary,Nervous,1.2349094169762805e-4,42,2016-2019
Females,Primary,Nervous,1.1654276794559765e-4,42,2020-2021
Females,Primary,Nervous,1.2864366240818848e-4,43,2016-2019
Females,Primary,Nervous,1.2140557266474617e-4,43,2020-2021
Females,Primary,Nervous,1.3395366356244555e-4,44,2016-2019
Females,Primary,Nervous,1.2641680849957116e-4,44,2020-2021
Females,Primary,Nervous,1.3942449101321617e-4,45,2016-2019
Females,Primary,Nervous,1.315798217967466e-4,45,2020-2021
Females,Primary,Nervous,1.4508150996365862e-4,46,2016-2019
Females,Primary,Nervous,1.369185505953296e-4,46,2020-2021
Females,Primary,Nervous,1.509650064957599e-4,47,2016-2019
Females,Primary,Nervous,1.4247101429528517e-4,47,2020-2021
Females,Primary,Nervous,1.571211589914337e-4,48,2016-2019
Females,Primary,Nervous,1.482807930683529e-4,48,2020-2021
Females,Primary,Nervous,1.6360258287936012e-4,49,2016-2019
Females,Primary,Nervous,1.5439754195490033e-4,49,2020-2021
Females,Primary,Nervous,1.7046910166165815e-4,50,2016-2019
Females,Primary,Nervous,1.6087771850905496e-4,50,2020-2021
Females,Primary,Nervous,1.7778870274080325e-4,51,2016-2019
Females,Primary,Nervous,1.6778548484636146e-4,51,2020-2021
Females,Primary,Nervous,1.8563871709596758e-4,52,2016-2019
Females,Primary,Nervous,1.7519382094605368e-4,52,2020-2021
Females,Primary,Nervous,1.9410727006379547e-4,53,2016-2019
Females,Primary,Nervous,1.8318589380416785e-4,53,2020-2021
Females,Primary,Nervous,2.0329592760838036e-4,54,2016-2019
Females,Primary,Nervous,1.9185755481208362e-4,54,2020-2021
Females,Primary,Nervous,2.1334708843553774e-4,55,2016-2019
Females,Primary,Nervous,2.0134319066326592e-4,55,2020-2021
Females,Primary,Nervous,2.2445668787362982e-4,56,2016-2019
Females,Primary,Nervous,2.1182771245476973e-4,56,2020-2021
Females,Primary,Nervous,2.3685683368593718e-4,57,2016-2019
Females,Primary,Nervous,2.235301684894302e-4,57,2020-2021
Females,Primary,Nervous,2.508225502289443e-4,58,2016-2019
Females,Primary,Nervous,2.367101089764897e-4,58,2020-2021
Females,Primary,Nervous,2.666823545978542e-4,59,2016-2019
Females,Primary,Nervous,2.516775671140605e-4,59,2020-2021
Females,Primary,Nervous,2.848319976168471e-4,60,2016-2019
Females,Primary,Nervous,2.688060269474715e-4,60,2020-2021
Females,Primary,Nervous,3.057523577427881e-4,61,2016-2019
Females,Primary,Nervous,2.885493104788717e-4,61,2020-2021
Females,Primary,Nervous,3.3003283423574663e-4,62,2016-2019
Females,Primary,Nervous,0.00031146365462936053,62,2020-2021
Females,Primary,Nervous,3.584019968932899e-4,63,2016-2019
Females,Primary,Nervous,3.38236636476923e-4,63,2020-2021
Females,Primary,Nervous,3.917259134065344e-4,64,2016-2019
Females,Primary,Nervous,3.69685594723195e-4,64,2020-2021
Females,Primary,Nervous,4.3096842640506615e-4,65,2016-2019
Females,Primary,Nervous,4.067201417362722e-4,65,2020-2021
Females,Primary,Nervous,4.7730243103223235e-4,66,2016-2019
Females,Primary,Nervous,4.5044718013295004e-4,66,2020-2021
Females,Primary,Nervous,5.3218257176283e-4,67,2016-2019
Females,Primary,Nervous,5.022395093359156e-4,67,2020-2021
Females,Primary,Nervous,5.974206470119638e-4,68,2016-2019
Females,Primary,Nervous,5.638069875692059e-4,68,2020-2021
Females,Primary,Nervous,6.752835265964325e-4,69,2016-2019
Females,Primary,Nervous,6.372889400285825e-4,69,2020-2021
Females,Primary,Nervous,7.686209177120422e-4,70,2016-2019
Females,Primary,Nervous,7.2537473615174e-4,70,2020-2021
Females,Primary,Nervous,8.810329060122268e-4,71,2016-2019
Females,Primary,Nervous,8.314619040579452e-4,71,2020-2021
Females,Primary,Nervous,0.001017090772307947,72,2016-2019
Females,Primary,Nervous,9.59864523075141e-4,72,2020-2021
Females,Primary,Nervous,0.0011824495836602494,73,2016-2019
Females,Primary,Nervous,0.0011159194799348748,73,2020-2021
Females,Primary,Nervous,0.0013829571953831103,74,2016-2019
Females,Primary,Nervous,0.001305145602459392,74,2020-2021
Females,Primary,Nervous,0.0016248810425195308,75,2016-2019
Females,Primary,Nervous,0.0015334576906962866,75,2020-2021
Females,Primary,Nervous,0.0019151566045235463,76,2016-2019
Females,Primary,Nervous,0.001807401001823873,76,2020-2021
Females,Primary,Nervous,0.002261205637460667,77,2016-2019
Females,Primary,Nervous,0.00213397970945198,77,2020-2021
Females,Primary,Nervous,0.0026706196001518123,78,2016-2019
Females,Primary,Nervous,0.0025203581416808943,78,2020-2021
Females,Primary,Nervous,0.003150673275209662,79,2016-2019
Females,Primary,Nervous,0.0029734017680764723,79,2020-2021
Females,Primary,Nervous,0.003707637192811063,80,2016-2019
Females,Primary,Nervous,0.0034990283096735537,80,2020-2021
Females,Primary,Nervous,0.004345870430496882,81,2016-2019
Females,Primary,Nervous,0.00410135158207123,81,2020-2021
Females,Primary,Nervous,0.005066797501105748,82,2016-2019
Females,Primary,Nervous,0.004781715948401771,82,2020-2021
Females,Primary,Nervous,0.005869723127765364,83,2016-2019
Females,Primary,Nervous,0.005539465251297908,83,2020-2021
Females,Primary,Nervous,0.006751814814752054,84,2016-2019
Females,Primary,Nervous,0.006371926364396742,84,2020-2021
Females,Primary,Nervous,0.0077061733438525005,85,2016-2019
Females,Primary,Nervous,0.007272588251534911,85,2020-2021
Females,Primary,Nervous,0.008721052074935027,86,2016-2019
Females,Primary,Nervous,0.008230365193094547,86,2020-2021
Females,Primary,Nervous,0.009779290520112446,87,2016-2019
Females,Primary,Nervous,0.009229062229913652,87,2020-2021
Females,Primary,Nervous,0.010858021259731806,88,2016-2019
Females,Primary,Nervous,0.010247098569543062,88,2020-2021
Females,Primary,Nervous,0.011928762900664493,89,2016-2019
Females,Primary,Nervous,0.011257595314271533,89,2020-2021
Females,Primary,Nervous,0.012958001121042902,90,2016-2019
Females,Primary,Nervous,0.012228923813587728,90,2020-2021
Females,Primary,Nervous,0.013908392816496019,91,2016-2019
Females,Primary,Nervous,0.013125842059557693,91,2020-2021
Females,Primary,Nervous,0.014749296612744477,92,2016-2019
Females,Primary,Nervous,0.01391943270388783,92,2020-2021
Females,Primary,Nervous,0.015470401435243806,93,2016-2019
Females,Primary,Nervous,0.014599964820962172,93,2020-2021
Females,Primary,Nervous,0.016069794707111187,94,2016-2019
Females,Primary,Nervous,0.015165633444353474,94,2020-2021
Females,Primary,Nervous,0.016551604697950383,95,2016-2019
Females,Primary,Nervous,0.01562033456804991,95,2020-2021
Females,Primary,Nervous,0.016925186908677538,96,2016-2019
Females,Primary,Nervous,0.01597289730904822,96,2020-2021
Females,Primary,Nervous,0.017204140945530837,97,2016-2019
Females,Primary,Nervous,0.01623615609659625,97,2020-2021
Females,Primary,Nervous,0.017405288269640867,98,2016-2019
Females,Primary,Nervous,0.01642598593831883,98,2020-2021
Females,Primary,Nervous,0.01754772093155789,99,2016-2019
Females,Primary,Nervous,0.016560404677357306,99,2020-2021
Females,Primary,Nervous,0.01765200520839249,100,2016-2019
Females,Primary,Nervous,0.016658821436582188,100,2020-2021
Females,Primary,Other diseases,9.922933897923095e-6,35,2016-2019
Females,Primary,Other diseases,1.3926091436991142e-5,35,2020-2021
Females,Primary,Other diseases,1.0802741581770681e-5,36,2016-2019
Females,Primary,Other diseases,1.5160835352275443e-5,36,2020-2021
Females,Primary,Other diseases,1.1632733139802812e-5,37,2016-2019
Females,Primary,Other diseases,1.6325666081572697e-5,37,2020-2021
Females,Primary,Other diseases,1.2354439206269458e-5,38,2016-2019
Females,Primary,Other diseases,1.7338526267444674e-5,38,2020-2021
Females,Primary,Other diseases,1.290319930305202e-5,39,2016-2019
Females,Primary,Other diseases,1.810866979186799e-5,39,2020-2021
Females,Primary,Other diseases,1.3214309541369307e-5,40,2016-2019
Females,Primary,Other diseases,1.8545289613219155e-5,40,2020-2021
Females,Primary,Other diseases,1.3231340683757327e-5,41,2016-2019
Females,Primary,Other diseases,1.8569191540674466e-5,41,2020-2021
Females,Primary,Other diseases,1.2915616402129379e-5,42,2016-2019
Females,Primary,Other diseases,1.8126096256551953e-5,42,2020-2021
Females,Primary,Other diseases,1.225513043152107e-5,43,2016-2019
Females,Primary,Other diseases,1.7199153870946992e-5,43,2020-2021
Females,Primary,Other diseases,1.1270725067016265e-5,44,2016-2019
Females,Primary,Other diseases,1.5817614977492526e-5,44,2020-2021
Females,Primary,Other diseases,1.0023975453508329e-5,45,2016-2019
Females,Primary,Other diseases,1.4067895661073527e-5,45,2020-2021
Females,Primary,Other diseases,8.649413913950528e-6,46,2016-2019
Females,Primary,Other diseases,1.2138801918983823e-5,46,2020-2021
Females,Primary,Other diseases,7.284281016508154e-6,47,2016-2019
Females,Primary,Other diseases,1.0222940566989306e-5,47,2020-2021
Females,Primary,Other diseases,6.023426696373994e-6,48,2016-2019
Females,Primary,Other diseases,8.453426355613907e-6,48,2020-2021
Females,Primary,Other diseases,4.9199545907896e-6,49,2016-2019
Females,Primary,Other diseases,6.90478624588247e-6,49,2020-2021
Females,Primary,Other diseases,3.99339884386009e-6,50,2016-2019
Females,Primary,Other diseases,5.6044349399133055e-6,50,2020-2021
Females,Primary,Other diseases,3.240350661583878e-6,51,2016-2019
Females,Primary,Other diseases,4.547588451695394e-6,51,2020-2021
Females,Primary,Other diseases,2.6443118092699128e-6,52,2016-2019
Females,Primary,Other diseases,3.7110927496469436e-6,52,2020-2021
Females,Primary,Other diseases,2.183274035272647e-6,53,2016-2019
Females,Primary,Other diseases,3.0640609077905144e-6,53,2020-2021
Females,Primary,Other diseases,1.8346121559442208e-6,54,2016-2019
Females,Primary,Other diseases,2.5747401824819333e-6,54,2020-2021
Females,Primary,Other diseases,1.5743478956995146e-6,55,2016-2019
Females,Primary,Other diseases,2.209478867307069e-6,55,2020-2021
Females,Primary,Other diseases,1.3805155878303401e-6,56,2016-2019
Females,Primary,Other diseases,1.937449801045313e-6,56,2020-2021
Females,Primary,Other diseases,1.2375577428564245e-6,57,2016-2019
Females,Primary,Other diseases,1.7368192172661905e-6,57,2020-2021
Females,Primary,Other diseases,1.1346778144800332e-6,58,2016-2019
Females,Primary,Other diseases,1.5924349752326324e-6,58,2020-2021
Females,Primary,Other diseases,1.064539975924012e-6,59,2016-2019
Females,Primary,Other diseases,1.4940017937792613e-6,59,2020-2021
Females,Primary,Other diseases,1.022428837845266e-6,60,2016-2019
Females,Primary,Other diseases,1.4349019786002927e-6,60,2020-2021
Females,Primary,Other diseases,1.00573900802996e-6,61,2016-2019
Females,Primary,Other diseases,1.4114790576711892e-6,61,2020-2021
Females,Primary,Other diseases,1.0137199014338816e-6,62,2016-2019
Females,Primary,Other diseases,1.4226796413327568e-6,62,2020-2021
Females,Primary,Other diseases,1.0474403543271546e-6,63,2016-2019
Females,Primary,Other diseases,1.470003760904566e-6,63,2020-2021
Females,Primary,Other diseases,1.1086593028654922e-6,64,2016-2019
Females,Primary,Other diseases,1.5559199509942515e-6,64,2020-2021
Females,Primary,Other diseases,1.1975019581470215e-6,65,2016-2019
Females,Primary,Other diseases,1.6806039359610987e-6,65,2020-2021
Females,Primary,Other diseases,1.3143366960173178e-6,66,2016-2019
Females,Primary,Other diseases,1.844572703599386e-6,66,2020-2021
Females,Primary,Other diseases,1.459594643552391e-6,67,2016-2019
Females,Primary,Other diseases,2.048431308335883e-6,67,2020-2021
Females,Primary,Other diseases,1.6330371558358668e-6,68,2016-2019
Females,Primary,Other diseases,2.291844829978579e-6,68,2020-2021
Females,Primary,Other diseases,1.8329094102321011e-6,69,2016-2019
